[0, 0, 8, 29, 1]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2NH2_Ch_1B_2Br_Ch.cif|7333.76
[0, 0, 7, 21, 29]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1O_Ch_2B_2NH2_Ch.cif|8144.17
[0, 0, 8, 5, 18]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2DoU_Ch_1TrU_Ch.cif|8621.39
[0, 0, 7, 27, 36]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CN_Ch_2TrU_Ch.cif|7705.4989323
[0, 0, 7, 31, 32]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2OH_Ch_2B_2SH_Ch.cif|7386.93
[0, 0, 7, 33, 7]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_4H_Ch_1B_2NH2_Ch.cif|8081.36
[0, 0, 8, 10, 9]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2SH_Ch_1B_2OH_Ch.cif|6652.92
[0, 0, 7, 6, 37]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2F_Ch_3B_4H_Ch.cif|7273.13
[0, 0, 7, 2, 27]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CF3_Ch_2B_2CN_Ch.cif|6006.42
[0, 0, 7, 17, 4]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1DoU_Ch_1B_2CN_Ch.cif|7411.14
[0, 0, 7, 1, 40]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2Br_Ch_ntn_edge.cif|5233.4
[0, 0, 7, 26, 37]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2CH3_Ch_3B_4H_Ch.cif|8088.39
[0, 0, 8, 3, 28]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2CH3_Ch_2B_2F_Ch.cif|7354.62
[0, 0, 8, 20, 23]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1DoU_4H_Ch_2B_1TrU_4H_Ch.cif|8710.37
[0, 0, 7, 19, 8]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1thiophene_Ch_1B_2NO2_Ch.cif|6939.59
[0, 0, 7, 28, 15]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2F_Ch_1B_2thiophene_Ch.cif|7051.07
[0, 0, 7, 28, 29]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2F_Ch_2B_2NH2_Ch.cif|7251.66
[0, 0, 7, 17, 17]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1DoU_Ch.cif|7350.6
[0, 0, 8, 7, 32]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_2B_2SH_Ch.cif|7223.01
[0, 0, 7, 16, 17]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_4H_Ch_1DoU_Ch.cif|7527.6
[0, 0, 7, 23, 8]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1TrU_4H_Ch_1B_2NO2_Ch.cif|8471.29
[0, 0, 7, 39, 34]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_4B_fused_8H_Ch_2B_fused_2_Ch.cif|7579.72
[0, 0, 7, 37, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_3B_4H_Ch_2N_Ch.cif|8446.26
[0, 0, 8, 5, 31]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2DoU_Ch_2B_2OH_Ch.cif|8505.57
[0, 0, 8, 2, 8]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2CF3_Ch_1B_2NO2_Ch.cif|5802.49
[0, 0, 8, 26, 21]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2CH3_Ch_2B_1O_Ch.cif|8020.54
[0, 0, 7, 11, 0]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2TrU_1B_1TrU_Ch.cif|9004.37
[0, 0, 7, 9, 26]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2OH_Ch_2B_2CH3_Ch.cif|7438.53
[0, 0, 7, 32, 40]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2SH_Ch_ntn_edge.cif|6668.79
[0, 0, 7, 36, 12]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2TrU_Ch_1B_2_Ch.cif|8259.62
[0, 0, 8, 3, 4]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2CH3_Ch_1B_2CN_Ch.cif|7446.44
[0, 0, 8, 25, 35]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2CF3_Ch_2B_fused_Ch.cif|5741.15
[0, 0, 7, 29, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_2NH2_Ch_2N_Ch.cif|7677.74
[0, 0, 7, 19, 36]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1thiophene_Ch_2TrU_Ch.cif|7293.24
[0, 0, 7, 2, 16]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CF3_Ch_1B_4H_Ch.cif|5807.8
[0, 0, 7, 21, 1]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1O_Ch_1B_2Br_Ch.cif|7517.97
[0, 0, 7, 5, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2DoU_Ch_2N_Ch.cif|8478.37
[0, 0, 8, 7, 29]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_2B_2NH2_Ch.cif|7473.84
[0, 0, 7, 36, 11]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2TrU_Ch_1B_2TrU.cif|8637.13
[0, 0, 7, 18, 30]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1TrU_Ch_2B_2NO2_Ch.cif|7296.73
[0, 0, 8, 30, 0]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_2NO2_Ch_1B_1TrU_Ch.cif|6625.51
[0, 0, 7, 36, 0]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2TrU_Ch_1B_1TrU_Ch.cif|8459.58
[0, 0, 8, 8, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NO2_Ch_2N_Ch.cif|6427.69
[0, 0, 7, 35, 20]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_fused_Ch_2B_1DoU_4H_Ch.cif|7961.51
[0, 0, 8, 19, 1]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1thiophene_Ch_1B_2Br_Ch.cif|6558.07
[0, 0, 7, 37, 38]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_3B_4H_Ch_3B_fused_8H_Ch.cif|8487.87
[0, 0, 7, 2, 24]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CF3_Ch_2B_2Br_Ch.cif|5383.64
[0, 0, 7, 23, 38]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1TrU_4H_Ch_3B_fused_8H_Ch.cif|8684.55
[0, 0, 7, 20, 0]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_2B_1DoU_4H_Ch_1B_1TrU_Ch.cif|8633.27
[0, 0, 8, 7, 17]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2NH2_Ch_1DoU_Ch.cif|7208.18
[0, 0, 8, 19, 38]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1thiophene_Ch_3B_fused_8H_Ch.cif|7237.32
[0, 0, 7, 9, 41]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2OH_Ch_2N_Ch.cif|7075.18
[0, 0, 8, 19, 9]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1thiophene_Ch_1B_2OH_Ch.cif|7080.63
[0, 0, 8, 13, 11]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_1B_2furan_Ch_1B_2TrU.cif|7791.18
[0, 0, 7, 10, 24]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2SH_Ch_2B_2Br_Ch.cif|6005.04
[0, 0, 8, 23, 21]|fof_v1-3c_1BN_3B_Ch_v2-4c_Cu_1_Ch_2B_1TrU_4H_Ch_2B_1O_Ch.cif|8754.11
[0, 0, 7, 2, 18]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2CF3_Ch_1TrU_Ch.cif|5813.24
[0, 0, 7, 12, 18]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_1B_2_Ch_1TrU_Ch.cif|7477.51
[0, 0, 7, 40, 15]|fof_v1-3c_1BN_3B_Ch_v2-4c_Co_1_Ch_ntn_edge_1B_2thiophene_Ch.cif|6499.37
